Data,ID Canal de Venda,Situação,Opção de Compra,ID Cliente,Canal de Venda
09/04/2025,2,N,A,11,Distribuidor
09/04/2025,2,N,U,6,Distribuidor
09/04/2025,1,N,U,10,Direta
09/04/2025,2,N,A,15,Distribuidor
09/04/2025,1,C,U,6,Direta
09/04/2025,1,N,U,9,Direta
10/04/2025,2,N,U,17,Distribuidor
10/04/2025,2,N,A,17,Distribuidor
10/04/2025,2,N,U,17,Distribuidor
10/04/2025,1,N,A,10,Direta
10/04/2025,1,N,U,9,Direta
10/04/2025,2,N,A,8,Distribuidor
10/04/2025,2,N,A,7,Distribuidor
10/04/2025,2,N,U,12,Distribuidor
10/04/2025,2,N,A,14,Distribuidor
10/04/2025,2,N,U,15,Distribuidor
10/04/2025,1,N,A,10,Direta
11/04/2025,2,N,U,13,Distribuidor
11/04/2025,1,N,A,12,Direta
11/04/2025,2,N,U,11,Distribuidor
11/04/2025,2,N,U,7,Distribuidor
11/04/2025,1,N,A,13,Direta
11/04/2025,1,N,A,5,Direta
11/04/2025,2,N,U,11,Distribuidor
11/04/2025,1,N,A,9,Direta
12/04/2025,1,N,U,13,Direta
12/04/2025,2,N,U,17,Distribuidor
12/04/2025,2,N,A,18,Distribuidor
12/04/2025,1,N,A,7,Direta
12/04/2025,1,N,A,9,Direta
12/04/2025,2,N,A,6,Distribuidor
12/04/2025,2,N,A,18,Distribuidor
12/04/2025,2,C,A,12,Distribuidor
12/04/2025,2,N,A,8,Distribuidor
12/04/2025,2,N,A,15,Distribuidor
12/04/2025,2,N,U,16,Distribuidor
12/04/2025,1,N,U,11,Direta
12/04/2025,2,N,U,18,Distribuidor
12/04/2025,1,N,U,6,Direta
13/04/2025,1,N,U,16,Direta
13/04/2025,1,N,U,15,Direta
13/04/2025,2,N,A,13,Distribuidor
13/04/2025,1,N,A,1,Direta
13/04/2025,1,N,A,10,Direta
13/04/2025,2,N,U,9,Distribuidor
13/04/2025,2,N,U,5,Distribuidor
13/04/2025,1,N,U,10,Direta
13/04/2025,1,N,U,18,Direta
13/04/2025,1,N,U,6,Direta
13/04/2025,1,N,U,11,Direta
13/04/2025,1,C,U,15,Direta
13/04/2025,2,C,U,14,Distribuidor
13/04/2025,2,N,U,5,Distribuidor
13/04/2025,2,N,U,13,Distribuidor
13/04/2025,1,C,A,11,Direta
13/04/2025,1,N,U,17,Direta
14/04/2025,1,N,A,11,Direta
14/04/2025,2,N,U,5,Distribuidor
14/04/2025,2,N,A,9,Distribuidor
14/04/2025,1,N,U,13,Direta
14/04/2025,2,N,U,4,Distribuidor
14/04/2025,1,N,U,11,Direta
14/04/2025,2,N,U,16,Distribuidor
14/04/2025,2,N,U,18,Distribuidor
14/04/2025,2,N,U,17,Distribuidor
14/04/2025,1,N,U,5,Direta
14/04/2025,2,N,A,11,Distribuidor
14/04/2025,2,N,U,11,Distribuidor
14/04/2025,1,N,A,9,Direta
14/04/2025,2,C,U,16,Distribuidor
14/04/2025,2,N,A,14,Distribuidor
15/04/2025,2,N,U,7,Distribuidor
15/04/2025,1,N,A,10,Direta
15/04/2025,2,N,A,7,Distribuidor
15/04/2025,1,N,U,11,Direta
15/04/2025,2,N,U,12,Distribuidor
15/04/2025,1,N,A,11,Direta
15/04/2025,1,N,U,13,Direta
15/04/2025,2,N,U,17,Distribuidor
15/04/2025,2,N,A,10,Distribuidor
15/04/2025,1,N,A,17,Direta
15/04/2025,1,N,A,2,Direta
15/04/2025,2,N,A,17,Distribuidor
16/04/2025,2,N,U,3,Distribuidor
16/04/2025,1,N,U,6,Direta
16/04/2025,2,N,U,15,Distribuidor
16/04/2025,2,N,A,13,Distribuidor
16/04/2025,2,C,A,1,Distribuidor
16/04/2025,1,N,U,13,Direta
16/04/2025,2,N,U,12,Distribuidor
16/04/2025,2,N,A,11,Distribuidor
17/04/2025,2,N,A,1,Distribuidor
17/04/2025,2,N,U,9,Distribuidor
17/04/2025,1,N,A,15,Direta
17/04/2025,2,N,U,12,Distribuidor
17/04/2025,1,N,U,3,Direta
17/04/2025,1,N,A,13,Direta
17/04/2025,1,N,U,2,Direta
17/04/2025,2,N,U,5,Distribuidor
17/04/2025,2,N,A,18,Distribuidor
17/04/2025,2,N,A,8,Distribuidor
17/04/2025,1,N,U,14,Direta
17/04/2025,1,N,U,12,Direta
17/04/2025,2,N,A,6,Distribuidor
17/04/2025,2,N,U,6,Distribuidor
17/04/2025,2,N,U,14,Distribuidor
17/04/2025,2,N,A,5,Distribuidor
18/04/2025,2,N,A,6,Distribuidor
18/04/2025,1,N,U,12,Direta
18/04/2025,1,N,A,3,Direta
18/04/2025,1,N,U,7,Direta
18/04/2025,2,N,U,14,Distribuidor
18/04/2025,2,N,A,18,Distribuidor
18/04/2025,2,N,A,14,Distribuidor
18/04/2025,2,N,U,11,Distribuidor
18/04/2025,1,N,A,10,Direta
18/04/2025,1,N,U,2,Direta
18/04/2025,2,N,U,8,Distribuidor
18/04/2025,1,N,A,15,Direta
18/04/2025,2,N,U,4,Distribuidor
18/04/2025,1,N,U,13,Direta
18/04/2025,1,N,A,14,Direta
19/04/2025,2,N,A,17,Distribuidor
19/04/2025,2,N,A,2,Distribuidor
19/04/2025,2,N,A,2,Distribuidor
19/04/2025,2,N,U,16,Distribuidor
19/04/2025,2,N,A,13,Distribuidor
19/04/2025,1,N,U,17,Direta
19/04/2025,1,N,A,3,Direta
19/04/2025,1,N,A,10,Direta
19/04/2025,1,N,U,14,Direta
19/04/2025,2,C,U,13,Distribuidor
19/04/2025,2,N,U,7,Distribuidor
19/04/2025,1,N,U,6,Direta
19/04/2025,2,N,A,8,Distribuidor
20/04/2025,1,N,U,16,Direta
20/04/2025,1,N,A,10,Direta
20/04/2025,1,N,A,12,Direta
20/04/2025,1,N,U,11,Direta
20/04/2025,2,N,A,17,Distribuidor
20/04/2025,2,N,U,14,Distribuidor
20/04/2025,2,N,A,10,Distribuidor
20/04/2025,1,N,U,12,Direta
20/04/2025,1,N,U,12,Direta
20/04/2025,2,N,U,12,Distribuidor
20/04/2025,2,N,U,14,Distribuidor
20/04/2025,2,N,U,18,Distribuidor
20/04/2025,2,N,U,2,Distribuidor
20/04/2025,1,N,A,3,Direta
20/04/2025,2,N,A,3,Distribuidor
20/04/2025,1,N,U,5,Direta
20/04/2025,1,N,U,11,Direta
20/04/2025,1,N,U,2,Direta
21/04/2025,1,C,U,10,Direta
21/04/2025,1,N,U,17,Direta
21/04/2025,1,N,U,6,Direta
21/04/2025,2,C,U,6,Distribuidor
21/04/2025,2,N,U,15,Distribuidor
21/04/2025,2,N,U,3,Distribuidor
21/04/2025,2,N,A,9,Distribuidor
21/04/2025,2,N,A,4,Distribuidor
21/04/2025,1,N,U,7,Direta
21/04/2025,2,N,U,15,Distribuidor
22/04/2025,2,N,U,17,Distribuidor
22/04/2025,1,N,A,7,Direta
22/04/2025,2,N,U,14,Distribuidor
22/04/2025,1,N,A,8,Direta
22/04/2025,1,N,A,6,Direta
22/04/2025,1,N,U,8,Direta
22/04/2025,2,N,U,11,Distribuidor
22/04/2025,1,N,U,5,Direta
22/04/2025,1,N,A,12,Direta
22/04/2025,1,N,U,14,Direta
22/04/2025,2,N,U,10,Distribuidor
22/04/2025,1,N,A,4,Direta
22/04/2025,1,N,U,13,Direta
22/04/2025,1,N,U,4,Direta
22/04/2025,1,N,U,11,Direta
22/04/2025,2,N,U,3,Distribuidor
22/04/2025,2,N,U,5,Distribuidor
22/04/2025,2,N,A,10,Distribuidor
22/04/2025,1,N,U,9,Direta
22/04/2025,1,N,A,4,Direta
22/04/2025,1,N,U,1,Direta
22/04/2025,1,N,U,18,Direta
22/04/2025,1,N,U,7,Direta
22/04/2025,2,N,U,7,Distribuidor
23/04/2025,2,N,A,7,Distribuidor
23/04/2025,1,N,U,14,Direta
23/04/2025,1,N,U,17,Direta
23/04/2025,2,N,U,12,Distribuidor
23/04/2025,2,N,A,7,Distribuidor
23/04/2025,2,N,U,15,Distribuidor
23/04/2025,1,N,U,17,Direta
23/04/2025,2,N,A,13,Distribuidor
23/04/2025,1,N,A,2,Direta
23/04/2025,1,N,A,7,Direta
23/04/2025,1,N,A,18,Direta
23/04/2025,1,N,A,15,Direta
23/04/2025,2,N,U,6,Distribuidor
24/04/2025,2,N,A,15,Distribuidor
24/04/2025,1,N,U,7,Direta
24/04/2025,1,N,U,17,Direta
24/04/2025,1,N,U,13,Direta
24/04/2025,1,N,A,18,Direta
24/04/2025,2,N,A,14,Distribuidor
24/04/2025,2,N,A,12,Distribuidor
24/04/2025,1,N,A,16,Direta
24/04/2025,2,N,U,15,Distribuidor
24/04/2025,1,N,A,7,Direta
24/04/2025,2,N,U,17,Distribuidor
24/04/2025,1,N,A,18,Direta
24/04/2025,2,N,U,5,Distribuidor
24/04/2025,2,N,U,7,Distribuidor
24/04/2025,2,N,U,10,Distribuidor
24/04/2025,1,N,U,10,Direta
24/04/2025,2,N,U,18,Distribuidor
24/04/2025,2,N,U,6,Distribuidor
24/04/2025,1,N,U,18,Direta
24/04/2025,2,N,U,17,Distribuidor
25/04/2025,1,N,A,14,Direta
25/04/2025,1,N,A,6,Direta
25/04/2025,2,N,A,13,Distribuidor
25/04/2025,1,N,A,13,Direta
25/04/2025,1,N,U,12,Direta
25/04/2025,1,N,U,17,Direta
25/04/2025,2,N,A,5,Distribuidor
25/04/2025,1,N,A,14,Direta
25/04/2025,2,N,U,3,Distribuidor
25/04/2025,1,N,U,13,Direta
25/04/2025,2,N,U,15,Distribuidor
25/04/2025,1,N,A,10,Direta
25/04/2025,1,N,A,5,Direta
25/04/2025,1,N,U,12,Direta
25/04/2025,1,N,A,5,Direta
25/04/2025,2,N,U,10,Distribuidor
26/04/2025,1,N,U,6,Direta
26/04/2025,1,C,A,5,Direta
26/04/2025,2,N,A,12,Distribuidor
26/04/2025,2,N,U,10,Distribuidor
26/04/2025,1,N,U,11,Direta
26/04/2025,2,N,U,7,Distribuidor
26/04/2025,1,N,U,18,Direta
27/04/2025,1,N,A,5,Direta
27/04/2025,1,N,A,6,Direta
27/04/2025,1,N,U,15,Direta
27/04/2025,2,N,A,3,Distribuidor
27/04/2025,1,N,A,8,Direta
27/04/2025,2,N,U,3,Distribuidor
27/04/2025,1,N,U,14,Direta
27/04/2025,2,N,U,16,Distribuidor
27/04/2025,1,N,U,16,Direta
27/04/2025,2,N,U,4,Distribuidor
27/04/2025,2,N,U,11,Distribuidor
27/04/2025,2,N,A,4,Distribuidor
27/04/2025,2,N,U,15,Distribuidor
27/04/2025,1,N,U,16,Direta
27/04/2025,1,N,A,16,Direta
28/04/2025,2,N,U,9,Distribuidor
28/04/2025,2,N,U,3,Distribuidor
28/04/2025,1,N,U,1,Direta
28/04/2025,1,N,U,6,Direta
28/04/2025,2,N,A,9,Distribuidor
28/04/2025,1,C,U,2,Direta
28/04/2025,2,N,U,17,Distribuidor
28/04/2025,2,N,A,9,Distribuidor
28/04/2025,1,N,U,9,Direta
28/04/2025,1,N,A,3,Direta
29/04/2025,2,N,A,11,Distribuidor
29/04/2025,2,N,U,12,Distribuidor
29/04/2025,2,N,U,5,Distribuidor
29/04/2025,2,N,U,3,Distribuidor
29/04/2025,2,N,U,4,Distribuidor
29/04/2025,2,N,A,5,Distribuidor
29/04/2025,2,N,U,15,Distribuidor
29/04/2025,1,N,U,8,Direta
29/04/2025,1,N,U,13,Direta
29/04/2025,2,N,U,14,Distribuidor
29/04/2025,1,N,A,18,Direta
29/04/2025,1,N,U,14,Direta
29/04/2025,1,N,U,4,Direta
29/04/2025,2,N,U,13,Distribuidor
29/04/2025,1,N,U,6,Direta
29/04/2025,1,N,U,17,Direta
29/04/2025,1,N,A,8,Direta
29/04/2025,1,N,U,12,Direta
30/04/2025,2,N,U,12,Distribuidor
30/04/2025,2,N,A,9,Distribuidor
30/04/2025,1,N,U,1,Direta
30/04/2025,2,N,U,4,Distribuidor
30/04/2025,2,N,A,3,Distribuidor
30/04/2025,2,N,U,15,Distribuidor
30/04/2025,1,N,U,5,Direta
30/04/2025,1,N,U,14,Direta
30/04/2025,1,N,U,17,Direta
30/04/2025,1,N,A,15,Direta
30/04/2025,1,N,U,12,Direta
30/04/2025,2,N,U,10,Distribuidor
01/05/2025,2,N,A,4,Distribuidor
01/05/2025,1,N,A,14,Direta
01/05/2025,2,C,U,15,Distribuidor
01/05/2025,2,N,U,13,Distribuidor
01/05/2025,2,C,U,12,Distribuidor
01/05/2025,2,N,U,1,Distribuidor
01/05/2025,1,N,U,4,Direta
01/05/2025,2,N,U,11,Distribuidor
02/05/2025,1,N,U,8,Direta
02/05/2025,2,N,U,16,Distribuidor
02/05/2025,2,N,U,1,Distribuidor
02/05/2025,2,N,A,8,Distribuidor
02/05/2025,1,N,U,5,Direta
02/05/2025,1,C,A,6,Direta
02/05/2025,1,N,U,10,Direta
02/05/2025,2,N,U,3,Distribuidor
02/05/2025,1,N,U,15,Direta
02/05/2025,2,N,A,11,Distribuidor
02/05/2025,2,N,A,13,Distribuidor
02/05/2025,2,N,U,5,Distribuidor
02/05/2025,2,N,U,14,Distribuidor
02/05/2025,2,N,U,18,Distribuidor
02/05/2025,1,N,U,10,Direta
03/05/2025,2,N,U,3,Distribuidor
03/05/2025,1,N,U,13,Direta
03/05/2025,1,N,U,11,Direta
03/05/2025,2,N,A,5,Distribuidor
03/05/2025,1,N,U,6,Direta
03/05/2025,2,N,U,6,Distribuidor
03/05/2025,2,N,U,11,Distribuidor
04/05/2025,2,N,U,11,Distribuidor
04/05/2025,2,N,U,10,Distribuidor
04/05/2025,2,N,A,6,Distribuidor
04/05/2025,2,N,U,9,Distribuidor
04/05/2025,2,C,U,5,Distribuidor
04/05/2025,1,N,U,5,Direta
04/05/2025,1,C,A,14,Direta
04/05/2025,2,N,A,3,Distribuidor
04/05/2025,1,N,U,5,Direta
04/05/2025,1,N,U,16,Direta
04/05/2025,2,N,A,5,Distribuidor
04/05/2025,2,C,U,5,Distribuidor
05/05/2025,1,N,A,3,Direta
05/05/2025,2,N,U,6,Distribuidor
05/05/2025,2,N,A,1,Distribuidor
05/05/2025,2,N,U,3,Distribuidor
05/05/2025,1,N,A,17,Direta
05/05/2025,1,N,U,16,Direta
05/05/2025,2,N,A,2,Distribuidor
05/05/2025,2,N,U,10,Distribuidor
05/05/2025,2,N,A,18,Distribuidor
05/05/2025,2,N,A,6,Distribuidor
06/05/2025,1,N,U,18,Direta
06/05/2025,1,N,A,15,Direta
06/05/2025,2,N,U,6,Distribuidor
06/05/2025,2,C,U,18,Distribuidor
06/05/2025,1,N,A,3,Direta
06/05/2025,2,C,U,18,Distribuidor
06/05/2025,1,N,A,13,Direta
06/05/2025,2,N,A,12,Distribuidor
06/05/2025,2,N,U,10,Distribuidor
06/05/2025,1,N,A,1,Direta
06/05/2025,1,N,U,5,Direta
06/05/2025,2,N,U,7,Distribuidor
06/05/2025,1,N,U,1,Direta
06/05/2025,2,N,U,12,Distribuidor
06/05/2025,2,N,U,4,Distribuidor
06/05/2025,1,N,U,4,Direta
06/05/2025,2,N,A,2,Distribuidor
07/05/2025,1,N,U,14,Direta
07/05/2025,1,N,U,2,Direta
07/05/2025,2,N,U,11,Distribuidor
07/05/2025,2,N,U,18,Distribuidor
07/05/2025,2,N,U,4,Distribuidor
07/05/2025,2,N,A,2,Distribuidor
07/05/2025,1,N,A,11,Direta
08/05/2025,2,N,U,3,Distribuidor
08/05/2025,1,N,A,18,Direta
08/05/2025,1,N,U,9,Direta
08/05/2025,1,N,U,13,Direta
08/05/2025,1,N,U,11,Direta
08/05/2025,2,N,U,4,Distribuidor
08/05/2025,2,N,U,11,Distribuidor
08/05/2025,2,N,U,9,Distribuidor
08/05/2025,2,N,U,15,Distribuidor
08/05/2025,1,N,U,5,Direta
08/05/2025,1,N,U,6,Direta
09/05/2025,2,N,U,16,Distribuidor
09/05/2025,1,N,U,3,Direta
09/05/2025,2,N,U,1,Distribuidor
09/05/2025,1,N,U,12,Direta
09/05/2025,2,N,A,18,Distribuidor
09/05/2025,1,N,U,5,Direta
09/05/2025,2,N,U,12,Distribuidor
09/05/2025,2,N,U,1,Distribuidor
09/05/2025,1,C,A,9,Direta
09/05/2025,1,N,U,18,Direta
09/05/2025,1,N,U,12,Direta
09/05/2025,2,N,U,8,Distribuidor
10/05/2025,1,N,U,17,Direta
10/05/2025,2,N,U,7,Distribuidor
10/05/2025,2,N,U,1,Distribuidor
10/05/2025,2,N,A,15,Distribuidor
10/05/2025,1,N,U,9,Direta
10/05/2025,1,N,U,7,Direta
10/05/2025,2,N,A,16,Distribuidor
10/05/2025,1,N,U,18,Direta
10/05/2025,1,N,A,5,Direta
10/05/2025,1,N,U,2,Direta
10/05/2025,1,N,U,3,Direta
10/05/2025,1,N,U,16,Direta
10/05/2025,1,C,A,3,Direta
10/05/2025,1,N,A,3,Direta
10/05/2025,1,C,U,13,Direta
11/05/2025,2,N,U,12,Distribuidor
11/05/2025,1,N,U,1,Direta
11/05/2025,2,N,U,5,Distribuidor
11/05/2025,1,N,U,6,Direta
11/05/2025,2,N,U,18,Distribuidor
11/05/2025,1,N,A,12,Direta
11/05/2025,2,N,U,11,Distribuidor
11/05/2025,1,N,U,4,Direta
11/05/2025,2,N,U,10,Distribuidor
11/05/2025,1,N,U,1,Direta
12/05/2025,2,C,U,15,Distribuidor
12/05/2025,2,N,U,6,Distribuidor
12/05/2025,2,N,A,5,Distribuidor
12/05/2025,1,N,A,11,Direta
12/05/2025,1,N,U,13,Direta
12/05/2025,1,N,A,8,Direta
12/05/2025,1,N,A,4,Direta
12/05/2025,1,N,U,11,Direta
12/05/2025,2,N,U,2,Distribuidor
12/05/2025,1,N,U,10,Direta
13/05/2025,1,N,U,14,Direta
13/05/2025,1,N,U,14,Direta
13/05/2025,2,N,U,17,Distribuidor
13/05/2025,1,N,U,7,Direta
13/05/2025,1,N,U,9,Direta
13/05/2025,2,C,U,3,Distribuidor
13/05/2025,2,N,U,3,Distribuidor
13/05/2025,1,N,A,17,Direta
13/05/2025,2,N,A,3,Distribuidor
13/05/2025,1,N,U,3,Direta
13/05/2025,2,N,A,13,Distribuidor
13/05/2025,1,N,A,9,Direta
13/05/2025,2,C,U,5,Distribuidor
13/05/2025,2,N,U,8,Distribuidor
13/05/2025,1,N,U,1,Direta
14/05/2025,1,N,U,5,Direta
14/05/2025,2,N,U,6,Distribuidor
14/05/2025,1,N,U,4,Direta
14/05/2025,1,N,U,7,Direta
14/05/2025,2,N,A,15,Distribuidor
14/05/2025,1,N,A,18,Direta
14/05/2025,2,N,A,10,Distribuidor
14/05/2025,2,N,U,3,Distribuidor
14/05/2025,2,N,A,3,Distribuidor
14/05/2025,1,N,U,17,Direta
14/05/2025,2,N,A,5,Distribuidor
14/05/2025,2,N,U,18,Distribuidor
15/05/2025,1,C,U,1,Direta
15/05/2025,2,N,U,1,Distribuidor
15/05/2025,2,N,A,12,Distribuidor
15/05/2025,1,N,U,9,Direta
15/05/2025,1,N,A,2,Direta
15/05/2025,1,N,U,15,Direta
15/05/2025,1,N,U,11,Direta
15/05/2025,1,N,A,10,Direta
16/05/2025,2,N,A,8,Distribuidor
16/05/2025,2,N,A,12,Distribuidor
16/05/2025,1,N,U,18,Direta
16/05/2025,2,N,U,12,Distribuidor
16/05/2025,1,N,U,18,Direta
16/05/2025,1,N,U,9,Direta
16/05/2025,1,N,U,12,Direta
16/05/2025,2,N,U,4,Distribuidor
16/05/2025,1,N,U,12,Direta
16/05/2025,1,N,A,2,Direta
16/05/2025,2,N,U,5,Distribuidor
16/05/2025,2,N,A,17,Distribuidor
16/05/2025,2,N,U,16,Distribuidor
16/05/2025,1,N,U,8,Direta
16/05/2025,1,C,U,5,Direta
16/05/2025,1,N,A,16,Direta
16/05/2025,2,N,U,2,Distribuidor
16/05/2025,2,N,A,14,Distribuidor
16/05/2025,1,N,A,8,Direta
16/05/2025,2,N,A,10,Distribuidor
16/05/2025,2,N,A,3,Distribuidor
16/05/2025,2,N,A,2,Distribuidor
16/05/2025,2,N,U,4,Distribuidor
16/05/2025,2,N,U,16,Distribuidor
16/05/2025,2,N,U,13,Distribuidor
16/05/2025,2,N,U,8,Distribuidor
17/05/2025,2,N,U,16,Distribuidor
17/05/2025,1,N,U,1,Direta
17/05/2025,1,N,U,8,Direta
17/05/2025,1,N,A,10,Direta
17/05/2025,1,N,U,1,Direta
17/05/2025,1,N,U,2,Direta
17/05/2025,2,N,U,16,Distribuidor
17/05/2025,1,N,U,5,Direta
17/05/2025,2,N,U,13,Distribuidor
17/05/2025,1,N,U,13,Direta
17/05/2025,2,N,U,11,Distribuidor
17/05/2025,1,N,U,17,Direta
17/05/2025,2,N,A,7,Distribuidor
17/05/2025,2,N,A,7,Distribuidor
17/05/2025,1,N,U,7,Direta
17/05/2025,1,N,A,12,Direta
18/05/2025,1,N,U,11,Direta
18/05/2025,1,N,A,14,Direta
18/05/2025,2,N,U,7,Distribuidor
18/05/2025,1,N,A,5,Direta
18/05/2025,2,N,U,11,Distribuidor
18/05/2025,2,N,A,15,Distribuidor
18/05/2025,1,N,U,15,Direta
18/05/2025,1,N,U,11,Direta
18/05/2025,2,N,U,14,Distribuidor
18/05/2025,1,N,A,11,Direta
18/05/2025,2,N,U,2,Distribuidor
18/05/2025,1,N,U,5,Direta
18/05/2025,1,N,U,2,Direta
18/05/2025,1,N,U,7,Direta
18/05/2025,1,N,A,6,Direta
19/05/2025,1,C,U,3,Direta
19/05/2025,2,N,U,16,Distribuidor
19/05/2025,2,N,U,3,Distribuidor
19/05/2025,2,N,U,10,Distribuidor
19/05/2025,1,N,U,10,Direta
19/05/2025,1,N,U,6,Direta
19/05/2025,1,N,U,6,Direta
19/05/2025,1,N,A,3,Direta
19/05/2025,2,N,A,18,Distribuidor
19/05/2025,1,N,U,2,Direta
19/05/2025,1,N,U,13,Direta
19/05/2025,1,N,U,7,Direta
19/05/2025,2,N,U,10,Distribuidor
19/05/2025,2,N,U,6,Distribuidor
19/05/2025,1,N,U,12,Direta
19/05/2025,2,N,U,12,Distribuidor
19/05/2025,1,N,U,15,Direta
19/05/2025,1,N,U,6,Direta
20/05/2025,2,N,A,5,Distribuidor
20/05/2025,1,N,U,8,Direta
20/05/2025,2,C,A,11,Distribuidor
20/05/2025,1,N,U,12,Direta
20/05/2025,2,N,U,2,Distribuidor
20/05/2025,1,C,U,2,Direta
20/05/2025,1,N,U,18,Direta
20/05/2025,1,N,U,17,Direta
20/05/2025,2,N,A,8,Distribuidor
20/05/2025,1,N,U,6,Direta
20/05/2025,1,N,U,3,Direta
20/05/2025,2,N,A,4,Distribuidor
20/05/2025,2,N,A,12,Distribuidor
20/05/2025,2,N,U,18,Distribuidor
20/05/2025,2,N,U,6,Distribuidor
20/05/2025,1,N,A,7,Direta
21/05/2025,2,N,A,10,Distribuidor
21/05/2025,1,N,U,6,Direta
21/05/2025,2,N,A,2,Distribuidor
21/05/2025,2,N,A,2,Distribuidor
21/05/2025,2,N,U,15,Distribuidor
21/05/2025,1,N,U,18,Direta
21/05/2025,1,N,U,9,Direta
21/05/2025,2,N,A,13,Distribuidor
21/05/2025,2,N,U,14,Distribuidor
21/05/2025,1,N,U,14,Direta
21/05/2025,2,N,U,8,Distribuidor
21/05/2025,1,N,U,5,Direta
21/05/2025,1,N,A,6,Direta
21/05/2025,1,N,U,8,Direta
21/05/2025,1,N,U,14,Direta
21/05/2025,1,N,A,2,Direta
21/05/2025,2,N,U,13,Distribuidor
21/05/2025,1,N,U,11,Direta
21/05/2025,2,N,U,4,Distribuidor
21/05/2025,2,N,U,13,Distribuidor
22/05/2025,2,N,A,12,Distribuidor
22/05/2025,2,N,A,16,Distribuidor
22/05/2025,1,N,U,15,Direta
22/05/2025,2,N,A,12,Distribuidor
22/05/2025,1,N,A,7,Direta
22/05/2025,1,N,U,10,Direta
22/05/2025,1,N,U,8,Direta
22/05/2025,1,N,U,1,Direta
22/05/2025,1,N,U,13,Direta
22/05/2025,1,N,A,14,Direta
22/05/2025,2,N,U,7,Distribuidor
22/05/2025,1,N,A,5,Direta
22/05/2025,1,N,U,18,Direta
22/05/2025,1,N,U,14,Direta
23/05/2025,2,N,U,9,Distribuidor
23/05/2025,2,N,U,15,Distribuidor
23/05/2025,1,N,U,11,Direta
23/05/2025,1,N,U,6,Direta
23/05/2025,1,N,U,10,Direta
23/05/2025,2,N,A,2,Distribuidor
23/05/2025,2,N,A,1,Distribuidor
23/05/2025,2,N,U,16,Distribuidor
23/05/2025,1,N,A,8,Direta
23/05/2025,1,N,A,1,Direta
23/05/2025,2,N,U,18,Distribuidor
23/05/2025,1,N,U,4,Direta
23/05/2025,2,N,A,3,Distribuidor
23/05/2025,2,N,U,7,Distribuidor
23/05/2025,1,N,U,17,Direta
24/05/2025,1,N,U,18,Direta
24/05/2025,1,N,U,9,Direta
24/05/2025,2,N,U,5,Distribuidor
24/05/2025,1,N,U,17,Direta
24/05/2025,2,N,U,8,Distribuidor
24/05/2025,1,N,U,15,Direta
24/05/2025,1,N,A,14,Direta
24/05/2025,2,N,U,15,Distribuidor
24/05/2025,1,N,U,17,Direta
25/05/2025,1,N,U,4,Direta
25/05/2025,2,N,A,18,Distribuidor
25/05/2025,1,N,A,4,Direta
25/05/2025,2,N,A,10,Distribuidor
25/05/2025,2,N,U,10,Distribuidor
25/05/2025,2,N,U,8,Distribuidor
25/05/2025,2,N,U,3,Distribuidor
25/05/2025,2,N,U,8,Distribuidor
25/05/2025,2,N,A,16,Distribuidor
25/05/2025,1,N,U,17,Direta
25/05/2025,2,N,A,16,Distribuidor
25/05/2025,2,N,U,17,Distribuidor
25/05/2025,1,N,U,9,Direta
25/05/2025,1,C,U,5,Direta
26/05/2025,2,N,A,10,Distribuidor
26/05/2025,1,N,A,16,Direta
26/05/2025,2,N,U,17,Distribuidor
26/05/2025,1,C,A,4,Direta
26/05/2025,1,N,U,2,Direta
26/05/2025,2,N,U,10,Distribuidor
26/05/2025,1,N,U,15,Direta
26/05/2025,1,N,A,13,Direta
26/05/2025,2,N,U,7,Distribuidor
27/05/2025,2,N,U,9,Distribuidor
27/05/2025,1,N,U,8,Direta
27/05/2025,1,N,U,18,Direta
27/05/2025,2,N,U,10,Distribuidor
27/05/2025,1,N,A,18,Direta
27/05/2025,1,N,U,11,Direta
27/05/2025,2,N,U,6,Distribuidor
27/05/2025,2,N,U,5,Distribuidor
27/05/2025,1,C,A,11,Direta
27/05/2025,1,C,A,3,Direta
27/05/2025,2,N,A,11,Distribuidor
27/05/2025,1,N,A,7,Direta
27/05/2025,2,N,U,9,Distribuidor
27/05/2025,1,N,U,4,Direta
27/05/2025,2,N,U,14,Distribuidor
28/05/2025,2,N,A,15,Distribuidor
28/05/2025,1,N,A,15,Direta
28/05/2025,1,N,U,11,Direta
28/05/2025,2,N,A,13,Distribuidor
28/05/2025,1,N,A,12,Direta
28/05/2025,1,N,U,11,Direta
28/05/2025,1,N,A,9,Direta
28/05/2025,1,N,A,16,Direta
28/05/2025,1,N,U,6,Direta
28/05/2025,2,N,A,8,Distribuidor
29/05/2025,1,N,U,11,Direta
29/05/2025,1,N,U,9,Direta
29/05/2025,2,N,U,13,Distribuidor
29/05/2025,1,N,U,1,Direta
29/05/2025,2,N,U,17,Distribuidor
29/05/2025,2,N,U,8,Distribuidor
29/05/2025,1,N,A,4,Direta
29/05/2025,1,N,U,12,Direta
29/05/2025,1,C,U,11,Direta
29/05/2025,1,N,U,15,Direta
29/05/2025,1,N,U,12,Direta
29/05/2025,2,N,A,16,Distribuidor
30/05/2025,2,N,U,18,Distribuidor
30/05/2025,2,N,U,11,Distribuidor
30/05/2025,1,N,U,9,Direta
30/05/2025,1,N,U,4,Direta
30/05/2025,2,N,U,9,Distribuidor
