index,Data,ID Produto,ID Cliente,Preço,Preço Unitário,Quantidade,Situação,ID Canal de Venda,ID Vendedor
2451,15/12/2025,13,2,3.95,4.74,39,N,1,6
2452,2/4/2025,13,16,3.95,4.74,79,N,2,6
2453,4/1/2025,13,2,3.95,4.74,55,N,1,10
2454,1/2/2025,13,18,3.95,4.74,142,N,1,9
2455,25/10/2025,13,7,3.95,4.74,121,N,2,10
2456,30/6/2025,13,16,3.95,4.74,95,N,1,4
2457,16/6/2025,13,9,3.95,4.74,120,N,1,7
2458,23/11/2025,13,4,3.95,4.74,25,N,2,3
2459,22/6/2025,13,4,3.95,4.74,36,N,2,6
2460,14/5/2025,13,3,3.95,4.74,81,N,2,4
2461,18/3/2025,13,2,3.95,4.74,105,N,2,5
2462,17/5/2025,13,7,3.95,4.74,129,N,2,1
2463,2/1/2025,13,2,3.95,4.74,99,N,1,4
2464,23/2/2025,13,2,3.95,4.74,105,N,1,9
2465,8/4/2025,13,8,3.95,4.74,15,N,1,1
2466,22/7/2025,13,7,3.95,4.74,88,N,1,7
2467,18/11/2025,13,17,3.95,4.74,20,N,1,9
2468,31/10/2025,13,11,3.95,4.74,72,N,2,4
2469,6/11/2025,13,1,3.95,4.74,20,N,2,10
2470,13/8/2025,13,15,3.95,4.74,79,N,2,1
2471,1/12/2025,13,16,3.95,4.74,139,N,2,6
2472,1/5/2025,13,12,3.95,4.74,88,C,2,3
2473,10/5/2025,13,2,3.95,4.74,94,N,1,4
2474,1/3/2025,13,9,3.95,4.74,2,N,2,4
2475,6/10/2025,13,3,3.95,4.74,125,N,2,6
2476,3/1/2025,13,4,3.95,4.74,33,N,2,9
2477,31/5/2025,13,14,3.95,4.74,79,N,1,9
2478,9/9/2025,13,5,3.95,4.74,135,N,1,8
2479,10/5/2025,13,3,3.95,4.74,39,N,1,3
2480,7/7/2025,13,13,3.95,4.74,38,N,2,6
2481,7/12/2025,13,12,3.95,4.74,105,N,1,6
2482,3/9/2025,13,17,3.95,4.74,120,N,1,6
2483,29/10/2025,13,14,3.95,4.74,142,N,1,6
2484,13/1/2025,13,12,3.95,4.74,31,N,2,8
2485,17/8/2025,13,3,3.95,4.74,142,N,2,7
2486,22/2/2025,13,5,3.95,4.74,82,N,2,2
2487,30/7/2025,13,17,3.95,4.74,26,N,2,3
2488,9/5/2025,13,5,3.95,4.74,32,N,1,4
2489,26/3/2025,13,1,3.95,4.74,120,N,1,2
2490,7/6/2025,13,12,3.95,4.74,54,N,2,2
2491,14/6/2025,13,10,3.95,4.74,99,N,1,7
2492,26/8/2025,13,14,3.95,4.74,68,N,2,4
2493,29/8/2025,13,1,3.95,4.74,95,N,1,2
2494,29/10/2025,13,15,3.95,4.74,46,N,2,3
2495,5/4/2025,13,18,3.95,4.74,67,N,2,10
2496,7/7/2025,13,15,3.95,4.74,130,N,1,1
2497,29/3/2025,13,11,3.95,4.74,66,N,1,9
2498,2/7/2025,13,7,3.95,4.74,134,N,2,1
2499,22/8/2025,13,7,3.95,4.74,3,C,1,7
2500,11/10/2025,13,11,3.95,4.74,142,N,2,9
2501,7/4/2025,13,15,3.95,4.74,77,N,1,4
2502,10/8/2025,13,6,3.95,4.74,48,N,1,6
2503,29/11/2025,13,18,3.95,4.74,48,N,2,9
2504,17/12/2025,13,12,3.95,4.74,84,N,1,3
2505,17/9/2025,13,4,3.95,4.74,51,N,1,10
2506,6/6/2025,13,12,3.95,4.74,132,N,2,8
2507,24/9/2025,13,18,3.95,4.74,41,N,1,2
2508,20/2/2025,13,10,3.95,4.74,103,N,2,1
2509,2/5/2025,13,11,3.95,4.74,103,N,2,5
2510,21/12/2025,13,1,3.95,4.74,70,N,1,1
2511,28/1/2025,13,5,3.95,4.74,15,N,1,4
2512,8/8/2025,13,16,3.95,4.74,10,N,2,1
2513,18/12/2025,13,8,3.95,4.74,67,N,1,4
2514,18/8/2025,13,5,3.95,4.74,81,N,2,9
2515,8/8/2025,13,11,3.95,4.74,75,N,2,7
2516,16/8/2025,13,15,3.95,4.74,92,N,1,4
2517,1/4/2025,13,15,3.95,4.74,106,C,2,4
2518,28/10/2025,13,8,3.95,4.74,19,N,1,2
2519,27/9/2025,13,4,3.95,4.74,32,N,1,9
2520,27/12/2025,13,14,3.95,4.74,94,N,2,7
2521,30/10/2025,13,10,3.95,4.74,136,N,2,3
2522,25/4/2025,13,14,3.95,4.74,133,N,1,6
2523,19/3/2025,13,16,3.95,4.74,117,N,2,6
2524,6/2/2025,13,17,3.95,4.74,33,N,1,8
2525,11/3/2025,13,13,3.95,4.74,60,N,1,9
2526,18/4/2025,13,11,3.95,4.74,28,N,2,1
2527,10/9/2025,13,5,3.95,4.74,90,N,2,10
2528,1/12/2025,13,3,3.95,4.74,24,N,1,10
2529,25/10/2025,13,15,3.95,4.74,124,N,2,10
2530,7/9/2025,13,14,3.95,4.74,144,N,2,7
2531,14/5/2025,13,3,3.95,4.74,147,N,2,6
2532,1/7/2025,13,13,3.95,4.74,135,N,2,3
2533,22/9/2025,13,4,3.95,4.74,24,N,1,8
2534,17/3/2025,13,6,3.95,4.74,40,N,1,6
2535,29/10/2025,13,15,3.95,4.74,102,N,2,1
2536,29/1/2025,13,7,3.95,4.74,3,N,1,1
2537,24/5/2025,13,9,3.95,4.74,44,N,1,3
2538,15/3/2025,13,17,3.95,4.74,134,N,1,9
2539,11/6/2025,13,12,3.95,4.74,92,N,2,10
2540,19/12/2025,13,16,3.95,4.74,15,N,1,5
2541,21/10/2025,13,16,3.95,4.74,46,N,1,3
2542,31/3/2025,13,1,3.95,4.74,41,N,2,1
2543,22/10/2025,13,9,3.95,4.74,43,N,2,9
2544,3/9/2025,13,13,3.95,4.74,27,N,2,5
2545,28/8/2025,13,17,3.95,4.74,148,N,1,7
2546,3/1/2025,13,6,3.95,4.74,69,N,2,8
2547,22/3/2025,13,6,3.95,4.74,101,N,1,7
2548,2/4/2025,13,7,3.95,4.74,101,N,1,2
2549,26/11/2025,13,7,3.95,4.74,110,N,1,1
2550,13/8/2025,13,7,3.95,4.74,45,N,2,4
2551,28/10/2025,13,17,3.95,4.74,75,C,1,2
2552,10/11/2025,13,1,3.95,4.74,140,N,2,10
2553,19/3/2025,13,13,3.95,4.74,105,N,2,6
2554,31/1/2025,13,5,3.95,4.74,39,N,2,1
2555,5/11/2025,13,6,3.95,4.74,116,N,1,5
2556,10/11/2025,13,2,3.95,4.74,42,N,1,9
2557,22/8/2025,13,6,3.95,4.74,135,N,2,9
2558,3/1/2025,13,9,3.95,4.74,26,N,1,7
2559,13/11/2025,13,1,3.95,4.74,85,N,2,6
2560,2/2/2025,13,18,3.95,4.74,129,C,2,2
2561,12/7/2025,13,11,3.95,4.74,59,N,1,9
2562,7/9/2025,13,14,3.95,4.74,33,N,2,6
2563,4/9/2025,13,9,3.95,4.74,72,N,1,6
2564,6/6/2025,13,11,3.95,4.74,136,N,1,1
2565,16/12/2025,13,12,3.95,4.74,103,N,1,2
2566,19/8/2025,13,6,3.95,4.74,77,N,2,10
2567,25/11/2025,13,17,3.95,4.74,48,N,1,9
2568,22/9/2025,13,11,3.95,4.74,74,N,1,5
2569,28/3/2025,13,4,3.95,4.74,77,N,1,2
2570,10/11/2025,13,11,3.95,4.74,111,N,2,1
2571,12/10/2025,13,18,3.95,4.74,84,N,1,10
2572,19/11/2025,13,18,3.95,4.74,32,N,2,6
2573,19/11/2025,13,8,3.95,4.74,47,N,2,7
2574,25/3/2025,13,5,3.95,4.74,101,N,2,7
2575,26/3/2025,13,17,3.95,4.74,81,N,2,4
2576,12/10/2025,13,11,3.95,4.74,3,N,1,1
2577,24/11/2025,13,11,3.95,4.74,30,N,2,1
2578,16/5/2025,13,16,3.95,4.74,40,N,2,8
2579,7/9/2025,13,17,3.95,4.74,146,N,1,2
2580,12/3/2025,13,15,3.95,4.74,2,C,1,4
2581,6/6/2025,13,1,3.95,4.74,101,N,1,4
2582,20/7/2025,13,15,3.95,4.74,60,N,1,3
2583,8/12/2025,13,5,3.95,4.74,34,N,1,4
2584,17/7/2025,13,6,3.95,4.74,90,N,2,4
2585,11/7/2025,13,16,3.95,4.74,131,N,1,4
2586,28/9/2025,13,4,3.95,4.74,68,N,1,8
2587,10/1/2025,13,6,3.95,4.74,80,N,1,1
2588,24/9/2025,13,15,3.95,4.74,60,N,1,1
2589,5/8/2025,13,6,3.95,4.74,103,N,2,4
2590,25/3/2025,13,18,3.95,4.74,62,N,2,9
2591,2/2/2025,13,17,3.95,4.74,43,N,2,3
2592,31/5/2025,13,5,3.95,4.74,87,N,2,8
2593,20/11/2025,13,14,3.95,4.74,14,N,1,8
2594,3/12/2025,13,9,3.95,4.74,118,N,1,5
2595,10/9/2025,13,9,3.95,4.74,132,N,1,10
2596,24/2/2025,13,1,3.95,4.74,9,N,2,8
2597,16/5/2025,13,8,3.95,4.74,95,N,1,6
2598,26/1/2025,13,8,3.95,4.74,10,N,1,10
2599,29/11/2025,13,17,3.95,4.74,121,C,2,4
2600,3/2/2025,14,15,9.96,11.95,149,N,1,6
2601,13/12/2025,14,6,9.96,11.95,66,N,2,7
2602,25/6/2025,14,18,9.96,11.95,137,N,1,3
2603,17/2/2025,14,1,9.96,11.95,134,N,2,5
2604,7/9/2025,14,1,9.96,11.95,77,N,2,6
2605,30/12/2025,14,3,9.96,11.95,108,N,2,2
2606,21/5/2025,14,14,9.96,11.95,19,N,2,4
2607,21/8/2025,14,5,9.96,11.95,122,N,2,3
2608,27/9/2025,14,11,9.96,11.95,37,N,2,8
2609,28/1/2025,14,4,9.96,11.95,85,N,1,8
2610,20/2/2025,14,9,9.96,11.95,23,N,2,8
2611,29/7/2025,14,18,9.96,11.95,139,N,1,5
2612,8/2/2025,14,4,9.96,11.95,26,N,2,9
2613,26/9/2025,14,13,9.96,11.95,145,N,1,9
2614,19/8/2025,14,7,9.96,11.95,134,N,2,3
2615,7/7/2025,14,3,9.96,11.95,14,N,1,5
2616,11/11/2025,14,15,9.96,11.95,100,N,1,5
2617,15/4/2025,14,11,9.96,11.95,66,N,1,1
2618,29/9/2025,14,4,9.96,11.95,73,N,1,3
2619,27/11/2025,14,1,9.96,11.95,104,N,2,4
2620,3/10/2025,14,13,9.96,11.95,31,N,2,1
2621,2/11/2025,14,2,9.96,11.95,117,N,2,2
2622,21/4/2025,14,6,9.96,11.95,56,C,2,6
2623,2/8/2025,14,10,9.96,11.95,1,N,1,10
2624,21/5/2025,14,14,9.96,11.95,27,N,1,7
2625,21/11/2025,14,11,9.96,11.95,34,N,2,4
2626,16/11/2025,14,13,9.96,11.95,19,N,1,5
2627,15/8/2025,14,4,9.96,11.95,99,N,2,1
2628,19/10/2025,14,2,9.96,11.95,133,N,2,4
2629,24/8/2025,14,15,9.96,11.95,4,N,1,8
2630,15/5/2025,14,12,9.96,11.95,107,N,2,9
2631,5/4/2025,14,9,9.96,11.95,16,N,2,2
2632,9/7/2025,14,4,9.96,11.95,115,N,1,8
2633,17/10/2025,14,10,9.96,11.95,109,C,1,1
2634,19/1/2025,14,5,9.96,11.95,102,N,1,2
2635,18/5/2025,14,15,9.96,11.95,11,N,1,1
2636,6/6/2025,14,8,9.96,11.95,124,N,1,8
2637,23/1/2025,14,14,9.96,11.95,50,N,2,8
2638,6/9/2025,14,7,9.96,11.95,113,N,1,1
2639,12/10/2025,14,3,9.96,11.95,137,N,1,5
2640,31/8/2025,14,1,9.96,11.95,132,N,1,1
2641,28/1/2025,14,3,9.96,11.95,110,N,2,5
2642,25/9/2025,14,18,9.96,11.95,33,N,2,3
2643,27/11/2025,14,2,9.96,11.95,98,N,2,9
2644,24/6/2025,14,16,9.96,11.95,130,N,2,7
2645,19/5/2025,14,18,9.96,11.95,130,N,2,8
2646,13/6/2025,14,6,9.96,11.95,88,N,1,8
2647,17/9/2025,14,18,9.96,11.95,91,N,1,7
2648,8/5/2025,14,4,9.96,11.95,47,N,2,8
2649,28/1/2025,14,13,9.96,11.95,71,N,2,4
2650,18/7/2025,14,8,9.96,11.95,29,N,1,3
2651,21/6/2025,14,10,9.96,11.95,137,N,1,6
2652,22/1/2025,14,6,9.96,11.95,110,N,2,1
2653,8/2/2025,14,15,9.96,11.95,46,N,1,4
2654,30/8/2025,14,3,9.96,11.95,3,N,2,9
2655,24/2/2025,14,6,9.96,11.95,53,N,2,9
2656,5/9/2025,14,3,9.96,11.95,32,N,2,5
2657,7/2/2025,14,4,9.96,11.95,76,N,2,9
2658,5/12/2025,14,16,9.96,11.95,36,N,1,3
2659,13/2/2025,14,18,9.96,11.95,135,N,2,8
2660,29/7/2025,14,6,9.96,11.95,118,N,1,4
2661,22/8/2025,14,13,9.96,11.95,73,N,2,9
2662,10/9/2025,14,14,9.96,11.95,11,N,2,5
2663,1/8/2025,14,1,9.96,11.95,45,N,1,6
2664,12/4/2025,14,6,9.96,11.95,118,N,2,1
2665,28/3/2025,14,13,9.96,11.95,56,N,2,4
2666,19/3/2025,14,3,9.96,11.95,54,C,2,10
2667,29/4/2025,14,4,9.96,11.95,3,N,2,5
2668,15/4/2025,14,12,9.96,11.95,8,N,2,10
2669,17/1/2025,14,1,9.96,11.95,20,N,1,6
2670,18/9/2025,14,17,9.96,11.95,16,N,1,2
2671,25/1/2025,14,15,9.96,11.95,62,N,2,7
2672,18/2/2025,14,11,9.96,11.95,128,N,2,4
2673,7/4/2025,14,11,9.96,11.95,137,N,2,6
2674,14/7/2025,14,5,9.96,11.95,112,N,2,4
2675,23/9/2025,14,16,9.96,11.95,11,N,2,5
2676,11/1/2025,14,18,9.96,11.95,45,N,1,3
2677,14/8/2025,14,15,9.96,11.95,14,N,1,6
2678,24/8/2025,14,4,9.96,11.95,104,N,2,10
2679,31/3/2025,14,12,9.96,11.95,34,N,2,2
2680,7/6/2025,14,4,9.96,11.95,93,N,2,2
2681,3/12/2025,14,6,9.96,11.95,87,N,1,3
2682,23/11/2025,14,13,9.96,11.95,140,N,1,7
2683,4/6/2025,14,7,9.96,11.95,141,N,1,10
2684,31/10/2025,14,9,9.96,11.95,25,N,2,8
2685,29/1/2025,14,7,9.96,11.95,32,N,2,1
2686,16/1/2025,14,17,9.96,11.95,144,N,1,2
2687,4/10/2025,14,11,9.96,11.95,35,N,2,1
2688,11/5/2025,14,4,9.96,11.95,56,N,1,2
2689,21/12/2025,14,9,9.96,11.95,143,N,2,7
2690,9/11/2025,14,8,9.96,11.95,65,N,2,1
2691,3/6/2025,14,2,9.96,11.95,120,N,2,10
2692,16/1/2025,14,1,9.96,11.95,9,N,1,1
2693,23/1/2025,14,15,9.96,11.95,9,N,2,3
2694,27/8/2025,14,9,9.96,11.95,94,N,2,2
2695,4/6/2025,14,7,9.96,11.95,35,N,1,10
2696,3/11/2025,14,5,9.96,11.95,70,N,1,4
2697,3/12/2025,14,18,9.96,11.95,16,N,1,6
2698,22/6/2025,14,2,9.96,11.95,29,N,2,10
2699,18/1/2025,14,6,9.96,11.95,62,N,2,6
2700,23/9/2025,14,11,9.96,11.95,84,N,1,4
2701,8/8/2025,14,4,9.96,11.95,52,C,1,5
2702,10/3/2025,14,9,9.96,11.95,47,N,2,5
2703,8/10/2025,14,9,9.96,11.95,97,N,2,4
2704,14/6/2025,14,16,9.96,11.95,70,N,2,4
2705,24/7/2025,14,15,9.96,11.95,9,C,1,8
2706,19/10/2025,14,5,9.96,11.95,137,N,1,4
2707,14/4/2025,14,17,9.96,11.95,58,N,2,6
2708,6/10/2025,14,1,9.96,11.95,135,N,1,5
2709,28/4/2025,14,2,9.96,11.95,14,C,1,4
2710,2/3/2025,14,16,9.96,11.95,67,N,1,10
2711,5/8/2025,14,13,9.96,11.95,106,N,2,9
2712,20/1/2025,14,2,9.96,11.95,144,N,1,2
2713,11/2/2025,14,11,9.96,11.95,115,C,1,6
2714,26/3/2025,14,17,9.96,11.95,56,N,2,8
2715,18/3/2025,14,2,9.96,11.95,83,N,2,8
2716,27/1/2025,14,1,9.96,11.95,115,N,1,9
2717,18/2/2025,14,6,9.96,11.95,122,N,1,8
2718,16/10/2025,14,12,9.96,11.95,58,N,2,3
2719,18/4/2025,14,10,9.96,11.95,100,N,1,4
2720,17/1/2025,14,3,9.96,11.95,62,N,2,8
2721,19/7/2025,14,8,9.96,11.95,59,N,1,5
2722,9/2/2025,14,12,9.96,11.95,13,N,2,7
2723,15/4/2025,14,11,9.96,11.95,140,N,1,1
2724,22/7/2025,14,11,9.96,11.95,107,N,1,6
2725,7/4/2025,14,18,9.96,11.95,49,N,2,2
2726,18/2/2025,14,14,9.96,11.95,60,N,2,3
2727,12/4/2025,14,18,9.96,11.95,101,N,2,1
2728,30/9/2025,14,17,9.96,11.95,123,N,2,2
2729,19/6/2025,14,10,9.96,11.95,117,N,2,7
2730,26/4/2025,14,10,9.96,11.95,56,N,2,2
2731,7/9/2025,14,10,9.96,11.95,81,N,1,3
2732,25/8/2025,14,9,9.96,11.95,25,N,2,6
2733,9/8/2025,14,6,9.96,11.95,92,N,1,2
2734,24/11/2025,14,11,9.96,11.95,111,N,1,7
2735,16/1/2025,14,4,9.96,11.95,34,N,2,4
2736,27/5/2025,14,11,9.96,11.95,101,N,2,8
2737,16/6/2025,14,18,9.96,11.95,130,N,1,10
2738,24/5/2025,14,5,9.96,11.95,97,N,2,4
2739,25/12/2025,14,13,9.96,11.95,66,N,2,8
2740,22/6/2025,14,11,9.96,11.95,17,N,1,1
2741,26/11/2025,14,4,9.96,11.95,41,N,1,9
2742,24/8/2025,14,10,9.96,11.95,50,N,2,9
2743,15/6/2025,14,6,9.96,11.95,59,N,2,4
2744,21/8/2025,14,15,9.96,11.95,57,N,1,2
2745,14/10/2025,14,13,9.96,11.95,81,N,1,3
2746,23/6/2025,14,8,9.96,11.95,25,N,1,8
2747,30/11/2025,14,18,9.96,11.95,71,N,1,8
2748,7/8/2025,14,8,9.96,11.95,8,N,1,2
2749,9/1/2025,14,17,9.96,11.95,64,N,2,4
2750,22/10/2025,14,13,9.96,11.95,140,N,2,8
2751,22/9/2025,14,10,9.96,11.95,42,N,2,5
2752,27/5/2025,14,7,9.96,11.95,107,N,1,1
2753,6/8/2025,14,18,9.96,11.95,96,N,1,6
2754,13/5/2025,14,3,9.96,11.95,15,N,1,6
2755,23/12/2025,14,11,9.96,11.95,98,N,2,7
2756,1/9/2025,14,4,9.96,11.95,93,N,1,5
2757,18/2/2025,14,17,9.96,11.95,46,N,1,4
2758,24/3/2025,14,9,9.96,11.95,38,N,1,9
2759,2/8/2025,14,12,9.96,11.95,102,N,1,4
2760,31/12/2025,14,5,9.96,11.95,28,N,1,9
2761,13/10/2025,14,12,9.96,11.95,109,N,2,8
2762,12/11/2025,14,12,9.96,11.95,19,N,2,9
2763,3/2/2025,14,3,9.96,11.95,87,N,1,6
2764,11/10/2025,14,2,9.96,11.95,19,N,1,10
2765,6/6/2025,14,18,9.96,11.95,99,N,1,6
2766,10/5/2025,14,16,9.96,11.95,12,N,1,7
2767,27/2/2025,14,1,9.96,11.95,149,N,2,1
2768,10/8/2025,14,15,9.96,11.95,13,N,2,5
2769,3/3/2025,14,6,9.96,11.95,137,N,1,9
2770,12/2/2025,14,3,9.96,11.95,61,N,2,7
2771,11/1/2025,14,12,9.96,11.95,1,N,1,1
2772,2/8/2025,14,3,9.96,11.95,97,N,1,7
2773,22/1/2025,14,9,9.96,11.95,131,N,1,4
2774,21/9/2025,14,11,9.96,11.95,38,N,1,9
2775,3/4/2025,14,1,9.96,11.95,84,N,1,4
2776,1/9/2025,14,4,9.96,11.95,24,N,1,6
2777,13/3/2025,14,14,9.96,11.95,130,N,2,3
2778,15/2/2025,14,12,9.96,11.95,95,N,1,5
2779,9/9/2025,14,18,9.96,11.95,19,N,1,8
2780,4/1/2025,14,16,9.96,11.95,43,N,1,6
2781,19/8/2025,14,8,9.96,11.95,1,N,2,4
2782,27/9/2025,14,3,9.96,11.95,43,N,1,7
2783,30/9/2025,14,6,9.96,11.95,2,N,2,7
2784,3/3/2025,14,17,9.96,11.95,94,N,2,6
2785,27/3/2025,14,12,9.96,11.95,76,N,1,6
2786,4/8/2025,14,18,9.96,11.95,20,N,2,5
2787,3/5/2025,14,6,9.96,11.95,51,N,2,4
2788,30/11/2025,14,17,9.96,11.95,135,N,1,10
2789,25/6/2025,14,6,9.96,11.95,32,N,1,10
2790,16/9/2025,14,3,9.96,11.95,73,N,1,3
2791,5/8/2025,14,4,9.96,11.95,25,N,2,4
2792,19/11/2025,14,14,9.96,11.95,71,N,1,4
2793,13/2/2025,14,5,9.96,11.95,75,N,1,10
2794,26/2/2025,14,14,9.96,11.95,91,N,2,4
2795,4/1/2025,14,12,9.96,11.95,106,N,2,10
2796,11/3/2025,14,8,9.96,11.95,120,N,1,8
2797,10/10/2025,14,9,9.96,11.95,146,C,1,6
2798,27/2/2025,14,13,9.96,11.95,64,C,2,1
2799,18/6/2025,14,17,9.96,11.95,116,N,2,2
2800,12/3/2025,15,18,4.0,4.8,53,N,2,8
2801,15/7/2025,15,14,4.0,4.8,11,N,2,9
2802,23/1/2025,15,13,4.0,4.8,133,N,1,1
2803,22/10/2025,15,10,4.0,4.8,54,N,2,1
2804,21/11/2025,15,2,4.0,4.8,145,N,2,6
2805,2/4/2025,15,6,4.0,4.8,87,N,1,10
2806,8/2/2025,15,2,4.0,4.8,64,N,1,2
2807,17/5/2025,15,7,4.0,4.8,105,N,2,7
2808,31/7/2025,15,12,4.0,4.8,63,N,1,4
2809,12/3/2025,15,6,4.0,4.8,35,N,2,8
2810,28/12/2025,15,10,4.0,4.8,96,N,1,7
2811,2/4/2025,15,9,4.0,4.8,70,N,2,3
2812,9/11/2025,15,16,4.0,4.8,29,N,1,8
2813,13/12/2025,15,13,4.0,4.8,34,N,2,3
2814,14/8/2025,15,15,4.0,4.8,11,N,1,8
2815,7/11/2025,15,17,4.0,4.8,103,N,1,9
2816,22/4/2025,15,10,4.0,4.8,65,N,2,3
2817,3/8/2025,15,14,4.0,4.8,23,C,1,7
2818,7/6/2025,15,3,4.0,4.8,64,N,2,9
2819,29/9/2025,15,15,4.0,4.8,67,N,1,9
2820,4/2/2025,15,18,4.0,4.8,39,N,1,2
2821,17/9/2025,15,8,4.0,4.8,18,N,2,7
2822,21/10/2025,15,14,4.0,4.8,46,N,1,10
2823,5/9/2025,15,9,4.0,4.8,48,N,1,6
2824,3/12/2025,15,16,4.0,4.8,100,N,2,5
2825,9/10/2025,15,14,4.0,4.8,58,N,1,2
2826,16/11/2025,15,3,4.0,4.8,123,N,1,1
2827,13/6/2025,15,18,4.0,4.8,35,C,1,9
2828,10/7/2025,15,15,4.0,4.8,145,N,1,7
2829,14/11/2025,15,1,4.0,4.8,14,N,1,10
2830,3/4/2025,15,18,4.0,4.8,68,N,2,5
2831,18/7/2025,15,8,4.0,4.8,41,N,2,7
2832,11/6/2025,15,17,4.0,4.8,93,N,1,2
2833,28/2/2025,15,5,4.0,4.8,81,N,2,3
2834,22/7/2025,15,15,4.0,4.8,43,C,2,1
2835,29/4/2025,15,5,4.0,4.8,132,N,2,1
2836,19/11/2025,15,17,4.0,4.8,89,N,1,3
2837,11/12/2025,15,13,4.0,4.8,111,N,1,4
2838,7/9/2025,15,2,4.0,4.8,87,N,1,7
2839,25/11/2025,15,4,4.0,4.8,121,N,1,5
2840,13/12/2025,15,13,4.0,4.8,115,N,1,2
2841,1/1/2025,15,8,4.0,4.8,30,N,2,1
2842,14/4/2025,15,5,4.0,4.8,27,N,1,7
2843,10/10/2025,15,10,4.0,4.8,9,N,2,3
2844,3/12/2025,15,3,4.0,4.8,94,N,2,6
2845,19/4/2025,15,17,4.0,4.8,42,N,1,1
2846,25/5/2025,15,8,4.0,4.8,77,N,2,4
2847,29/5/2025,15,12,4.0,4.8,15,N,1,1
2848,12/8/2025,15,1,4.0,4.8,52,N,2,2
2849,8/4/2025,15,5,4.0,4.8,61,N,2,3
2850,17/12/2025,15,15,4.0,4.8,47,N,2,2
2851,22/10/2025,15,16,4.0,4.8,42,N,2,7
2852,24/5/2025,15,17,4.0,4.8,94,N,1,8
2853,22/7/2025,15,18,4.0,4.8,51,N,1,4
2854,10/6/2025,15,6,4.0,4.8,3,N,1,2
2855,16/3/2025,15,5,4.0,4.8,34,N,1,2
2856,25/5/2025,15,16,4.0,4.8,140,N,2,8
2857,4/8/2025,15,8,4.0,4.8,105,N,2,10
2858,7/2/2025,15,7,4.0,4.8,28,C,2,7
2859,28/3/2025,15,5,4.0,4.8,14,N,2,2
2860,9/5/2025,15,12,4.0,4.8,71,N,2,7
2861,27/7/2025,15,18,4.0,4.8,15,N,1,2
2862,5/7/2025,15,6,4.0,4.8,71,N,2,8
2863,1/3/2025,15,15,4.0,4.8,16,N,1,5
2864,23/4/2025,15,2,4.0,4.8,119,N,1,8
2865,24/9/2025,15,11,4.0,4.8,9,N,2,4
2866,8/9/2025,15,3,4.0,4.8,48,N,2,6
2867,21/12/2025,15,4,4.0,4.8,43,N,1,7
2868,21/9/2025,15,5,4.0,4.8,16,N,1,6
2869,31/3/2025,15,18,4.0,4.8,86,N,1,3
2870,20/12/2025,15,14,4.0,4.8,97,N,2,10
2871,10/11/2025,15,3,4.0,4.8,149,N,1,5
2872,14/5/2025,15,17,4.0,4.8,19,N,1,9
2873,21/8/2025,15,4,4.0,4.8,107,N,1,7
2874,10/1/2025,15,12,4.0,4.8,127,N,1,9
2875,15/5/2025,15,9,4.0,4.8,53,N,1,10
2876,30/8/2025,15,17,4.0,4.8,25,N,1,4
2877,1/4/2025,15,8,4.0,4.8,139,N,2,6
2878,15/4/2025,15,13,4.0,4.8,48,N,1,1
2879,8/4/2025,15,7,4.0,4.8,82,C,2,8
2880,28/11/2025,15,3,4.0,4.8,108,N,2,4
2881,16/1/2025,15,12,4.0,4.8,136,N,2,3
2882,14/9/2025,15,12,4.0,4.8,53,N,2,6
2883,7/10/2025,15,3,4.0,4.8,81,N,2,10
2884,22/7/2025,15,1,4.0,4.8,93,N,1,9
2885,31/5/2025,15,6,4.0,4.8,134,N,2,8
2886,15/10/2025,15,2,4.0,4.8,147,N,1,5
2887,10/3/2025,15,2,4.0,4.8,37,N,1,9
2888,13/1/2025,15,13,4.0,4.8,50,N,2,9
2889,29/1/2025,15,7,4.0,4.8,131,N,2,2
2890,8/2/2025,15,4,4.0,4.8,136,N,1,1
2891,23/6/2025,15,11,4.0,4.8,88,N,2,2
2892,15/3/2025,15,16,4.0,4.8,133,N,2,2
2893,12/2/2025,15,2,4.0,4.8,149,N,2,9
2894,2/1/2025,15,10,4.0,4.8,104,N,2,2
2895,14/2/2025,15,4,4.0,4.8,42,N,2,1
2896,29/10/2025,15,12,4.0,4.8,33,N,2,7
2897,6/5/2025,15,10,4.0,4.8,66,N,2,6
2898,9/5/2025,15,1,4.0,4.8,14,N,2,2
2899,24/6/2025,15,3,4.0,4.8,105,N,1,10
2900,28/6/2025,15,6,4.0,4.8,12,N,2,5
2901,25/5/2025,15,17,4.0,4.8,48,N,1,4
2902,19/7/2025,15,7,4.0,4.8,61,N,2,3
2903,5/7/2025,15,5,4.0,4.8,142,N,2,7
2904,16/7/2025,15,10,4.0,4.8,147,N,1,4
2905,22/10/2025,15,7,4.0,4.8,116,N,1,3
2906,7/3/2025,15,1,4.0,4.8,140,N,2,5
2907,28/6/2025,15,17,4.0,4.8,117,N,2,8
2908,2/11/2025,15,3,4.0,4.8,28,N,2,2
2909,16/9/2025,15,3,4.0,4.8,98,N,1,9
2910,10/11/2025,15,11,4.0,4.8,104,N,1,8
2911,19/6/2025,15,1,4.0,4.8,116,N,1,3
2912,30/7/2025,15,18,4.0,4.8,48,N,1,1
2913,26/7/2025,15,14,4.0,4.8,56,N,1,4
2914,28/3/2025,15,10,4.0,4.8,109,N,2,4
